%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1509030527103214942,24779,1509030527103025433,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0362189908251,0.0766990393943,0.13954964112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.550854492188,-0.546064453125,9.31902099609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527112939096,24780,1509030527112686865,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0607200728538,0.0308926686449,0.152332814353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.596359863281,-0.541274414062,9.30944091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527123260178,24781,1509030527123109388,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0585895439817,0.0245010820287,0.147006492172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.629890136719,-0.543669433594,9.32141601563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527132936789,24782,1509030527132693778,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0415453130052,0.035153726389,0.1182443524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.661025390625,-0.524509277344,9.35734130859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527143773128,24783,1509030527143544029,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181094954125,0.0564590151097,0.100134856987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.684975585938,-0.507744140625,9.40045166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527153411575,24784,1509030527153216491,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191747598486,0.0692421883421,0.116113823527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.737666015625,-0.474213867188,9.43398193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527164919192,24785,1509030527164721007,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191747598486,0.0905474770627,0.136353847812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.752036132813,-0.443078613281,9.43637695313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527172836883,24786,1509030527172637682,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115048559091,0.142745434428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.699345703125,-0.414338378906,9.43158691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527188936312,24787,1509030527188696222,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213052887206,0.137419112248,0.135288583376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.620310058594,-0.407153320313,9.40763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527193159194,24788,1509030527192910912,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245010820287,0.12357067458,0.107591708039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.586779785156,-0.407153320313,9.37889648437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527213862907,24789,1509030527213563023,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181094954125,0.0287621397729,0.0788295682663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.596359863281,-0.433498535156,9.32620605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527224312927,24790,1509030527224066117,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127831732324,-0.0117179087963,0.0692421883421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.622705078125,-0.447868652344,9.32381103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527232252860,24791,1509030527231984994,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234358175927,0.0926780059348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682580566406,-0.476608886719,9.30704589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527242726596,24792,1509030527242549848,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213052887206,-0.0149137021044,0.116113823527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.754431152344,-0.486188964844,9.29507080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527252404860,24793,1509030527252173288,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00532632218016,0.00106526443603,0.117179087963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.799936523437,-0.495769042969,9.29507080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527262419054,24794,1509030527262145960,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00532632218016,0.00639158661619,0.101200121423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.828676757813,-0.464633789063,9.31662597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527274588670,24795,1509030527274349949,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031957933081,0.0362189908251,0.0862864193186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.809516601563,-0.452658691406,9.34536621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527282581727,24796,1509030527282267955,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852211548825,0.0362189908251,0.0511326929295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78556640625,-0.419128417969,9.36213134766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527292258400,24797,1509030527292036275,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266316109008,0.0490021640575,0.0213052887206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.732875976563,-0.399968261719,9.37889648437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527302595426,24798,1509030527302363033,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532632218016,0.0298274042089,-0.0117179087963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.680185546875,-0.380808105469,9.39326660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527314763960,24799,1509030527314564513,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735032460862,0.00958737992429,-0.0607200728538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.673000488281,-0.395178222656,9.35973632813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527322808364,24800,1509030527322552643,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035153726389,0.00106526443603,-0.0916127414987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.692160644531,-0.433498535156,9.27591064453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527332727917,24801,1509030527332505225,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713727172141,-0.0490021640575,-0.121440145708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.665815429688,-0.428708496094,9.28070068359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527342401007,24802,1509030527342189482,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034088461953,-0.0596548084178,-0.0798948327024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.725690917969,-0.464633789063,9.20645507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527352787202,24803,1509030527352601374,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852211548825,-0.0692421883421,0.0106526443603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.792751464844,-0.567619628906,9.09867919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527363618817,24804,1509030527363378580,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00106526443603,-0.0553937506736,0.0436758418773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.843046875,-0.629890136719,9.05556884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527373190315,24805,1509030527372950767,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0394147841332,-0.066046395034,0.0298274042089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8813671875,-0.649050292969,9.07951904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527380947411,24806,1509030527380783865,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0745685105222,-0.0543284862376,0.00106526443603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.979562988281,-0.589174804688,9.12741943359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527392391510,24807,1509030527392226750,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0958737992429,-0.0031957933081,-0.00958737992429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.967587890625,-0.558039550781,9.13460449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527402707414,24808,1509030527402532195,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181094954125,0.0234358175927,0.0191747598486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866997070313,-0.524509277344,9.18250488281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527412312377,24809,1509030527412161840,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0628506017259,0.0159789665405,0.0490021640575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.819096679687,-0.45984375,9.23040527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527423037251,24810,1509030527422860215,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458063707494,-0.0639158661619,0.101200121423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.835861816406,-0.428708496094,9.28549072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527431526597,24811,1509030527431298807,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213052887206,-0.0948085348068,0.13422331894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.850231933594,-0.397573242188,9.30704589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527449840385,24812,1509030527449693050,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00213052887206,-0.0585895439817,0.152332814353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.831071777344,-0.411943359375,9.25914550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527452348220,24813,1509030527452083055,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031957933081,0.031957933081,0.120374881272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.754431152344,-0.428708496094,9.23040527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527462507067,24814,1509030527462266926,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521979573656,0.0617853372898,0.0703074527781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.720900878906,-0.4215234375,9.22561523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527472098133,24815,1509030527471859770,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00426105774413,0.0873516837546,0.06711165947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.725690917969,-0.467028808594,9.19927001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527482211095,24816,1509030527482035397,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0521979573656,0.0479368996214,0.0926780059348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.807121582031,-0.534089355469,9.17531982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527490902434,24817,1509030527490638853,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117179087963,0.0521979573656,0.135288583376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.838256835938,-0.579594726562,9.18489990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527501257235,24818,1509030527501042034,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103330650295,0.0415453130052,0.156593872097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.783171386719,-0.579594726562,9.23998535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527512089585,24819,1509030527511841565,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0724379816502,0.0468716351854,0.159789665405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.704135742188,-0.526904296875,9.31662597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527521919026,24820,1509030527521723128,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0404800485692,0.0362189908251,0.154463343225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.675395507813,-0.4981640625,9.38129150391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527530411856,24821,1509030527530205849,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0436758418773,0.031957933081,0.164050723149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.692160644531,-0.507744140625,9.41003173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527541750409,24822,1509030527541602395,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0426105774413,0.0394147841332,0.176833896381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7280859375,-0.567619628906,9.41721679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527552530738,24823,1509030527552344791,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0607200728538,0.0426105774413,0.18535601187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.787961425781,-0.6514453125,9.42440185547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527560335420,24824,1509030527560135036,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873516837546,0.0447411063133,0.197073920666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86220703125,-0.706530761719,9.46032714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527576376571,24825,1509030527576162706,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107591708039,0.0426105774413,0.198139185102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.907712402344,-0.725690917969,9.51780761719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527581809621,24826,1509030527581601350,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0905474770627,0.0564590151097,0.199204449538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.898132324219,-0.70892578125,9.57528808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527590406432,24827,1509030527590172552,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0436758418773,0.066046395034,0.199204449538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.878972167969,-0.6514453125,9.65432373047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527602013570,24828,1509030527601747651,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106526443603,0.0852211548825,0.21198762277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8813671875,-0.634680175781,9.69264404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527612342232,24829,1509030527612072300,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213052887206,0.106526443603,0.25246767134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.914897460938,-0.644260253906,9.65911376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527620148852,24830,1509030527619938165,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149137021044,0.13422331894,0.266316109008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.936452636719,-0.661025390625,9.61600341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527631812778,24831,1509030527631584998,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148071756608,0.236488704799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9196875,-0.668210449219,9.57049804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527641389216,24832,1509030527641214398,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00532632218016,0.156593872097,0.187486540742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.878972167969,-0.67060546875,9.5417578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527650448315,24833,1509030527650268904,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127831732324,0.165115987585,0.117179087963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866997070313,-0.663420410156,9.53457275391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527660055286,24834,1509030527659850557,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0362189908251,0.173638103073,0.0735032460862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9196875,-0.682580566406,9.51062255859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527670718151,24835,1509030527670527104,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0255663464648,0.208791829462,0.0820253615744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00590820312,-0.740061035156,9.45314208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527681816068,24836,1509030527681558376,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0159789665405,0.235423440363,0.112918030219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.07536376953,-0.787961425781,9.39805664063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527690415191,24837,1509030527690125612,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00639158661619,0.250337142467,0.148071756608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.10889404297,-0.809516601563,9.36452636719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527704971189,24838,1509030527704690743,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00213052887206,0.229031853747,0.167246516457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14481933594,-0.802331542969,9.34057617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527712727154,24839,1509030527712524049,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0223705531567,0.210922358334,0.182160218561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13523925781,-0.780776367187,9.32620605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527720664630,24840,1509030527720540399,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0308926686449,0.200269713974,0.183225482997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11607910156,-0.756826171875,9.30944091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527730454042,24841,1509030527730256904,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0436758418773,0.209857093898,0.166181252021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09452392578,-0.723295898438,9.28309570313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527741483497,24842,1509030527741314015,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0521979573656,0.209857093898,0.143810698864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05620361328,-0.677790527344,9.26393554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527750065256,24843,1509030527749912450,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0543284862376,0.20666130059,0.142745434428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01548828125,-0.63228515625,9.25435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527761505545,24844,1509030527761280044,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0649811305979,0.186421276306,0.152332814353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.984353027344,-0.584384765625,9.24956542969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509030527770341207,24845,1509030527770096969,crazyflie/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0713727172141,0.171507574201,0.177899160817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.960402832031,-0.546064453125,9.24717041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
